episodio,goal_id,tipo_episodio,resultado,pasos,reward,llego_estanteria,heading_llegada_rad
1037,goal_11,approach,exito,925,181.82,True,-0.4498
1038,goal_11,approach,exito,925,181.82,True,-0.4502
1039,goal_11,approach,exito,925,181.82,True,-0.4499
1040,goal_11,approach,exito,925,181.82,True,-0.4499
1041,goal_11,approach,exito,925,181.82,True,-0.4501
1042,goal_11,approach,exito,925,181.82,True,-0.4498
1043,goal_11,approach,exito,925,181.82,True,-0.4502
1044,goal_11,approach,exito,925,181.82,True,-0.4498
1045,goal_11,approach,exito,925,181.82,True,-0.4501
1046,goal_11,approach,exito,925,181.82,True,-0.45
1047,goal_11,approach,exito,925,181.82,True,-0.45
1048,goal_11,approach,exito,925,181.82,True,-0.45
1049,goal_11,approach,exito,925,181.82,True,-0.4499
1050,goal_11,approach,exito,925,181.82,True,-0.4501
1051,goal_11,approach,exito,925,181.82,True,-0.4499
1052,goal_11,approach,exito,925,181.82,True,-0.45
1053,goal_11,approach,exito,925,181.82,True,-0.45
1054,goal_11,approach,exito,925,181.82,True,-0.45
1055,goal_11,approach,exito,925,181.82,True,-0.4501
1056,goal_11,approach,exito,925,181.82,True,-0.45
1057,goal_11,approach,exito,925,181.82,True,-0.4499
1058,goal_11,approach,exito,925,181.82,True,-0.45
1059,goal_11,approach,exito,925,181.82,True,-0.45
1060,goal_11,approach,exito,925,181.82,True,-0.45
1061,goal_11,approach,exito,925,181.82,True,-0.45
1062,goal_11,approach,exito,925,181.82,True,-0.4499
1063,goal_11,approach,exito,925,181.82,True,-0.4501
1064,goal_11,approach,exito,925,181.82,True,-0.4499
1065,goal_11,approach,exito,925,181.82,True,-0.45
1066,goal_11,approach,exito,925,181.82,True,-0.4499
1067,goal_11,approach,exito,925,181.82,True,-0.45
1068,goal_11,approach,exito,925,181.82,True,-0.4501
1069,goal_11,approach,exito,925,181.82,True,-0.4499
1070,goal_11,approach,exito,925,181.82,True,-0.4501
1071,goal_11,approach,exito,925,181.82,True,-0.4498
1072,goal_11,approach,exito,925,181.82,True,-0.4501
1073,goal_11,approach,exito,925,181.82,True,-0.45
1074,goal_11,approach,exito,925,181.82,True,-0.4499
1075,goal_11,approach,exito,925,181.82,True,-0.4502
1076,goal_11,approach,exito,925,181.82,True,-0.4498
1077,goal_11,approach,exito,925,181.82,True,-0.4503
1078,goal_11,approach,exito,925,181.82,True,-0.4498
1079,goal_11,approach,exito,925,181.82,True,-0.45
1080,goal_11,approach,exito,925,181.82,True,-0.45
1081,goal_11,approach,exito,925,181.82,True,-0.4499
1082,goal_11,approach,exito,925,181.82,True,-0.4503
1083,goal_11,approach,exito,925,181.82,True,-0.4497
1084,goal_11,approach,exito,925,181.82,True,-0.4502
1085,goal_11,approach,exito,925,181.82,True,-0.4499
1086,goal_11,approach,exito,925,181.82,True,-0.45
1087,goal_11,approach,exito,925,181.82,True,-0.4501
1088,goal_11,approach,exito,925,181.82,True,-0.4497
1089,goal_11,approach,exito,925,181.82,True,-0.4504
1090,goal_11,approach,exito,925,181.82,True,-0.4497
1091,goal_11,approach,exito,925,181.82,True,-0.4502
1092,goal_11,approach,exito,925,181.82,True,-0.4499
1093,goal_11,approach,exito,925,181.82,True,-0.4499
1094,goal_11,approach,exito,925,181.82,True,-0.4503
1095,goal_11,approach,exito,925,181.82,True,-0.4497
1096,goal_11,approach,exito,925,181.82,True,-0.4504
1097,goal_11,approach,exito,925,181.82,True,-0.4497
1098,goal_11,approach,exito,925,181.82,True,-0.4502
1099,goal_11,approach,exito,925,181.82,True,-0.45
1100,goal_11,approach,exito,925,181.82,True,-0.4498
1101,goal_12,approach,exito,814,165.68,True,-0.3787
1102,goal_12,approach,exito,814,165.68,True,-0.3794
1103,goal_12,approach,exito,814,165.68,True,-0.3801
1104,goal_12,approach,exito,814,165.68,True,-0.3794
1105,goal_12,approach,exito,814,165.68,True,-0.38
1106,goal_12,approach,exito,814,165.68,True,-0.3797
1107,goal_12,approach,exito,814,165.68,True,-0.3797
1108,goal_12,approach,exito,814,165.68,True,-0.3794
1109,goal_12,approach,exito,814,165.68,True,-0.3801
1110,goal_12,approach,exito,814,165.68,True,-0.3793
1111,goal_12,approach,exito,814,165.68,True,-0.38
1112,goal_12,approach,exito,814,165.68,True,-0.3795
1113,goal_12,approach,exito,814,165.68,True,-0.3799
1114,goal_12,approach,exito,814,165.68,True,-0.3799
1115,goal_12,approach,exito,814,165.68,True,-0.3793
1116,goal_12,approach,exito,814,165.68,True,-0.3799
1117,goal_12,approach,exito,814,165.68,True,-0.3796
1118,goal_12,approach,exito,814,165.68,True,-0.3797
1119,goal_12,approach,exito,814,165.68,True,-0.3797
1120,goal_12,approach,exito,814,165.68,True,-0.3798
1121,goal_12,approach,exito,814,165.68,True,-0.3796
1122,goal_12,approach,exito,814,165.68,True,-0.38
1123,goal_12,approach,exito,814,165.68,True,-0.3792
1124,goal_12,approach,exito,814,165.68,True,-0.3803
1125,goal_12,approach,exito,814,165.68,True,-0.3794
1126,goal_12,approach,exito,814,165.68,True,-0.38
1127,goal_12,approach,exito,814,165.68,True,-0.3796
1128,goal_12,approach,exito,814,165.68,True,-0.3798
1129,goal_12,approach,exito,814,165.68,True,-0.3796
1130,goal_12,approach,exito,814,165.68,True,-0.3798
1131,goal_12,approach,exito,814,165.68,True,-0.3793
1132,goal_12,approach,exito,814,165.68,True,-0.3803
1133,goal_12,approach,exito,814,165.68,True,-0.3795
1134,goal_12,approach,exito,814,165.68,True,-0.3798
1135,goal_12,approach,exito,814,165.68,True,-0.3798
1136,goal_12,approach,exito,814,165.68,True,-0.3795
1137,goal_12,approach,exito,814,165.68,True,-0.3799
1138,goal_12,approach,exito,814,165.68,True,-0.3793
1139,goal_12,approach,exito,814,165.68,True,-0.3799
1140,goal_12,approach,exito,814,165.68,True,-0.3799
1141,goal_12,approach,exito,814,165.68,True,-0.3798
1142,goal_12,approach,exito,814,165.68,True,-0.3795
1143,goal_12,approach,exito,814,165.68,True,-0.38
1144,goal_12,approach,exito,814,165.68,True,-0.3793
1145,goal_12,approach,exito,814,165.68,True,-0.3802
1146,goal_12,approach,exito,814,165.68,True,-0.3793
1147,goal_12,approach,exito,814,165.68,True,-0.3803
1148,goal_12,approach,exito,814,165.68,True,-0.3797
1149,goal_12,approach,exito,814,165.68,True,-0.3797
1150,goal_12,approach,exito,814,165.68,True,-0.3796
1151,goal_12,approach,exito,814,165.68,True,-0.3798
1152,goal_12,approach,exito,814,165.68,True,-0.3795
1153,goal_12,approach,exito,814,165.68,True,-0.38
1154,goal_12,approach,exito,814,165.68,True,-0.3794
1155,goal_12,approach,exito,814,165.68,True,-0.3801
1156,goal_12,approach,exito,814,165.68,True,-0.3798
1157,goal_12,approach,exito,814,165.68,True,-0.3794
1158,goal_12,approach,exito,814,165.68,True,-0.38
1159,goal_12,approach,exito,814,165.68,True,-0.3794
1160,goal_12,approach,exito,814,165.68,True,-0.38
1161,goal_12,approach,exito,814,165.68,True,-0.3796
1162,goal_12,approach,exito,814,165.68,True,-0.3798
1163,goal_12,approach,exito,814,165.68,True,-0.3797
1164,goal_12,approach,exito,814,165.68,True,-0.3798
1165,goal_12,approach,exito,814,165.68,True,-0.3792
1166,goal_12,approach,exito,814,165.68,True,-0.3802
1167,goal_12,approach,exito,814,165.68,True,-0.3792
1168,goal_12,approach,exito,814,165.68,True,-0.3803
1169,goal_12,approach,exito,814,165.68,True,-0.3794
1170,goal_12,approach,exito,814,165.68,True,-0.3799
1171,goal_12,approach,exito,814,165.68,True,-0.3798
1172,goal_12,approach,exito,814,165.68,True,-0.3796
1173,goal_12,approach,exito,814,165.68,True,-0.3795
1174,goal_12,approach,exito,814,165.68,True,-0.38
1175,goal_12,approach,exito,814,165.68,True,-0.3795
1176,goal_12,approach,exito,814,165.68,True,-0.38
1177,goal_12,approach,exito,814,165.68,True,-0.3795
1178,goal_12,approach,exito,814,165.68,True,-0.3796
1179,goal_12,approach,exito,814,165.68,True,-0.38
1180,goal_12,approach,exito,814,165.68,True,-0.3794
1181,goal_12,approach,exito,814,165.68,True,-0.3801
1182,goal_12,approach,exito,814,165.68,True,-0.3796
1183,goal_12,approach,exito,814,165.68,True,-0.38
1184,goal_12,approach,exito,814,165.68,True,-0.3796
1185,goal_12,approach,exito,814,165.68,True,-0.3797
1186,goal_12,approach,exito,814,165.68,True,-0.3795
1187,goal_12,approach,exito,814,165.68,True,-0.3801
1188,goal_12,approach,exito,814,165.68,True,-0.3793
1189,goal_12,approach,exito,814,165.68,True,-0.3804
1190,goal_12,approach,exito,814,165.68,True,-0.3794
1191,goal_12,approach,exito,814,165.68,True,-0.38
1192,goal_12,approach,exito,814,165.68,True,-0.3795
1193,goal_12,approach,exito,814,165.68,True,-0.3796
1194,goal_12,approach,exito,814,165.68,True,-0.3797
1195,goal_12,approach,exito,814,165.68,True,-0.3798
1196,goal_12,approach,exito,814,165.68,True,-0.3795
1197,goal_12,approach,exito,814,165.68,True,-0.3801
1198,goal_12,approach,exito,814,165.68,True,-0.3796
1199,goal_12,approach,exito,814,165.68,True,-0.3796
1200,goal_12,approach,exito,814,165.68,True,-0.3798
1201,goal_13,approach,exito,687,147.71,True,-0.2578
1202,goal_13,approach,exito,686,147.64,True,-0.2546
1203,goal_13,approach,exito,686,147.64,True,-0.2547
1204,goal_13,approach,exito,686,147.64,True,-0.2547
1205,goal_13,approach,exito,686,147.64,True,-0.2546
1206,goal_13,approach,exito,686,147.64,True,-0.2547
1207,goal_13,approach,exito,686,147.64,True,-0.2546
1208,goal_13,approach,exito,686,147.64,True,-0.2546
1209,goal_13,approach,exito,686,147.64,True,-0.2547
1210,goal_13,approach,exito,686,147.64,True,-0.2546
1211,goal_13,approach,exito,686,147.64,True,-0.2546
1212,goal_13,approach,exito,686,147.64,True,-0.2547
1213,goal_13,approach,exito,686,147.64,True,-0.2547
1214,goal_13,approach,exito,686,147.64,True,-0.2547
1215,goal_13,approach,exito,686,147.64,True,-0.2546
1216,goal_13,approach,exito,686,147.64,True,-0.2546
1217,goal_13,approach,exito,686,147.64,True,-0.2547
1218,goal_13,approach,exito,686,147.64,True,-0.2546
1219,goal_13,approach,exito,686,147.64,True,-0.2546
1220,goal_13,approach,exito,686,147.64,True,-0.2547
1221,goal_13,approach,exito,686,147.64,True,-0.2546
1222,goal_13,approach,exito,686,147.64,True,-0.2547
1223,goal_13,approach,exito,686,147.64,True,-0.2547
1224,goal_13,approach,exito,686,147.64,True,-0.2547
1225,goal_13,approach,exito,686,147.64,True,-0.2546
1226,goal_13,approach,exito,686,147.64,True,-0.2546
1227,goal_13,approach,exito,686,147.64,True,-0.2547
1228,goal_13,approach,exito,686,147.64,True,-0.2547
1229,goal_13,approach,exito,686,147.64,True,-0.2546
1230,goal_13,approach,exito,686,147.64,True,-0.2547
1231,goal_13,approach,exito,686,147.64,True,-0.2547
1232,goal_13,approach,exito,686,147.64,True,-0.2546
1233,goal_13,approach,exito,686,147.64,True,-0.2547
1234,goal_13,approach,exito,686,147.64,True,-0.2547
1235,goal_13,approach,exito,686,147.64,True,-0.2546
1236,goal_13,approach,exito,686,147.64,True,-0.2547
1237,goal_13,approach,exito,686,147.64,True,-0.2547
1238,goal_13,approach,exito,686,147.64,True,-0.2547
1239,goal_13,approach,exito,686,147.64,True,-0.2547
1240,goal_13,approach,exito,686,147.64,True,-0.2546
1241,goal_13,approach,exito,686,147.64,True,-0.2547
1242,goal_13,approach,exito,686,147.64,True,-0.2547
1243,goal_13,approach,exito,686,147.64,True,-0.2546
1244,goal_13,approach,exito,686,147.64,True,-0.2546
1245,goal_13,approach,exito,686,147.64,True,-0.2547
1246,goal_13,approach,exito,686,147.64,True,-0.2546
1247,goal_13,approach,exito,686,147.64,True,-0.2547
1248,goal_13,approach,exito,686,147.64,True,-0.2546
1249,goal_13,approach,exito,686,147.64,True,-0.2547
1250,goal_13,approach,exito,686,147.64,True,-0.2546
1251,goal_13,approach,exito,686,147.64,True,-0.2546
1252,goal_13,approach,exito,686,147.64,True,-0.2547
1253,goal_13,approach,exito,686,147.64,True,-0.2547
1254,goal_13,approach,exito,686,147.64,True,-0.2546
1255,goal_13,approach,exito,686,147.64,True,-0.2547
1256,goal_13,approach,exito,686,147.64,True,-0.2547
1257,goal_13,approach,exito,686,147.64,True,-0.2547
1258,goal_13,approach,exito,686,147.64,True,-0.2547
1259,goal_13,approach,exito,686,147.64,True,-0.2546
1260,goal_13,approach,exito,686,147.64,True,-0.2547
1261,goal_13,approach,exito,686,147.64,True,-0.2547
1262,goal_13,approach,exito,686,147.64,True,-0.2546
1263,goal_13,approach,exito,686,147.64,True,-0.2547
1264,goal_13,approach,exito,686,147.64,True,-0.2546
1265,goal_13,approach,exito,686,147.64,True,-0.2546
1266,goal_13,approach,exito,686,147.64,True,-0.2547
1267,goal_13,approach,exito,686,147.64,True,-0.2547
1268,goal_13,approach,exito,686,147.64,True,-0.2546
1269,goal_13,approach,exito,686,147.64,True,-0.2546
1270,goal_13,approach,exito,686,147.64,True,-0.2546
1271,goal_13,approach,exito,686,147.64,True,-0.2547
1272,goal_13,approach,exito,686,147.64,True,-0.2546
1273,goal_13,approach,exito,686,147.64,True,-0.2546
1274,goal_13,approach,exito,686,147.64,True,-0.2547
1275,goal_13,approach,exito,686,147.64,True,-0.2546
1276,goal_13,approach,exito,686,147.64,True,-0.2547
1277,goal_13,approach,exito,686,147.64,True,-0.2547
1278,goal_13,approach,exito,686,147.64,True,-0.2546
1279,goal_13,approach,exito,686,147.64,True,-0.2546
1280,goal_13,approach,exito,686,147.64,True,-0.2547
1281,goal_13,approach,exito,686,147.64,True,-0.2547
1282,goal_13,approach,exito,686,147.64,True,-0.2547
1283,goal_13,approach,exito,686,147.64,True,-0.2546
1284,goal_13,approach,exito,686,147.64,True,-0.2546
1285,goal_13,approach,exito,686,147.64,True,-0.2547
1286,goal_13,approach,exito,686,147.64,True,-0.2546
1287,goal_13,approach,exito,686,147.64,True,-0.2546
1288,goal_13,approach,exito,686,147.64,True,-0.2547
1289,goal_13,approach,exito,686,147.64,True,-0.2546
1290,goal_13,approach,exito,686,147.64,True,-0.2547
1291,goal_13,approach,exito,686,147.64,True,-0.2547
1292,goal_13,approach,exito,686,147.64,True,-0.2547
1293,goal_13,approach,exito,686,147.64,True,-0.2547
1294,goal_13,approach,exito,686,147.64,True,-0.2546
1295,goal_13,approach,exito,686,147.64,True,-0.2547
1296,goal_13,approach,exito,686,147.64,True,-0.2547
1297,goal_13,approach,exito,686,147.64,True,-0.2546
1298,goal_13,approach,exito,686,147.64,True,-0.2546
1299,goal_13,approach,exito,686,147.64,True,-0.2547
1300,goal_13,approach,exito,686,147.64,True,-0.2547
1301,goal_14,approach,exito,1057,195.88,True,-0.0072
1302,goal_14,approach,exito,1057,195.88,True,-0.0071
1303,goal_14,approach,exito,1057,195.88,True,-0.0071
1304,goal_14,approach,exito,1057,195.88,True,-0.0071
1305,goal_14,approach,exito,1057,195.88,True,-0.0071
1306,goal_14,approach,exito,1057,195.88,True,-0.0071
1307,goal_14,approach,exito,1057,195.88,True,-0.0071
1308,goal_14,approach,exito,1057,195.88,True,-0.0071
1309,goal_14,approach,exito,1057,195.88,True,-0.0071
1310,goal_14,approach,exito,1057,195.88,True,-0.0071
1311,goal_14,approach,exito,1057,195.88,True,-0.0071
1312,goal_14,approach,exito,1057,195.88,True,-0.0071
1313,goal_14,approach,exito,1057,195.88,True,-0.0071
1314,goal_14,approach,exito,1057,195.88,True,-0.0071
1315,goal_14,approach,exito,1057,195.88,True,-0.0071
1316,goal_14,approach,exito,1057,195.88,True,-0.0071
1317,goal_14,approach,exito,1057,195.88,True,-0.0071
1318,goal_14,approach,exito,1057,195.88,True,-0.0071
1319,goal_14,approach,exito,1057,195.88,True,-0.0071
1320,goal_14,approach,exito,1057,195.88,True,-0.0071
1321,goal_14,approach,exito,1057,195.88,True,-0.0071
1322,goal_14,approach,exito,1057,195.88,True,-0.0071
1323,goal_14,approach,exito,1057,195.88,True,-0.0071
1324,goal_14,approach,exito,1057,195.88,True,-0.0071
1325,goal_14,approach,exito,1057,195.88,True,-0.0071
1326,goal_14,approach,exito,1057,195.88,True,-0.0071
1327,goal_14,approach,exito,1057,195.88,True,-0.0071
1328,goal_14,approach,exito,1057,195.88,True,-0.0071
1329,goal_14,approach,exito,1057,195.88,True,-0.0071
1330,goal_14,approach,exito,1057,195.88,True,-0.0071
1331,goal_14,approach,exito,1057,195.88,True,-0.0071
1332,goal_14,approach,exito,1057,195.88,True,-0.0071
1333,goal_14,approach,exito,1057,195.88,True,-0.0071
1334,goal_14,approach,exito,1057,195.88,True,-0.0071
1335,goal_14,approach,exito,1057,195.88,True,-0.0071
1336,goal_14,approach,exito,1057,195.88,True,-0.0071
1337,goal_14,approach,exito,1057,195.88,True,-0.0071
1338,goal_14,approach,exito,1057,195.88,True,-0.0071
1339,goal_14,approach,exito,1057,195.88,True,-0.0071
1340,goal_14,approach,exito,1057,195.88,True,-0.0071
1341,goal_14,approach,exito,1057,195.88,True,-0.0071
1342,goal_14,approach,exito,1057,195.88,True,-0.0071
1343,goal_14,approach,exito,1057,195.88,True,-0.0071
1344,goal_14,approach,exito,1057,195.88,True,-0.0071
1345,goal_14,approach,exito,1057,195.88,True,-0.0071
1346,goal_14,approach,exito,1057,195.88,True,-0.0071
1347,goal_14,approach,exito,1057,195.88,True,-0.0071
1348,goal_14,approach,exito,1057,195.88,True,-0.0071
1349,goal_14,approach,exito,1057,195.88,True,-0.0071
1350,goal_14,approach,exito,1057,195.88,True,-0.0071
1351,goal_14,approach,exito,1057,195.88,True,-0.0071
1352,goal_14,approach,exito,1057,195.88,True,-0.0071
1353,goal_14,approach,exito,1057,195.88,True,-0.0071
1354,goal_14,approach,exito,1057,195.88,True,-0.0071
1355,goal_14,approach,exito,1057,195.88,True,-0.0071
1356,goal_14,approach,exito,1057,195.88,True,-0.0071
1357,goal_14,approach,exito,1057,195.88,True,-0.0071
1358,goal_14,approach,exito,1057,195.88,True,-0.0071
1359,goal_14,approach,exito,1057,195.88,True,-0.0071
1360,goal_14,approach,exito,1057,195.88,True,-0.0071
1361,goal_14,approach,exito,1057,195.88,True,-0.0071
1362,goal_14,approach,exito,1057,195.88,True,-0.0071
1363,goal_14,approach,exito,1057,195.88,True,-0.0071
1364,goal_14,approach,exito,1057,195.88,True,-0.0071
1365,goal_14,approach,exito,1057,195.88,True,-0.0071
1366,goal_14,approach,exito,1057,195.88,True,-0.0071
1367,goal_14,approach,exito,1057,195.88,True,-0.0071
1368,goal_14,approach,exito,1057,195.88,True,-0.0071
1369,goal_14,approach,exito,1058,196.04,True,-0.0069
1370,goal_14,approach,exito,1057,195.88,True,-0.0071
1371,goal_14,approach,exito,1057,195.88,True,-0.0071
1372,goal_14,approach,exito,1057,195.88,True,-0.0071
1373,goal_14,approach,exito,1057,195.88,True,-0.0071
1374,goal_14,approach,exito,1057,195.88,True,-0.0071
1375,goal_14,approach,exito,1057,195.88,True,-0.0071
1376,goal_14,approach,exito,1057,195.88,True,-0.0071
1377,goal_14,approach,exito,1057,195.88,True,-0.0071
1378,goal_14,approach,exito,1057,195.88,True,-0.0071
1379,goal_14,approach,exito,1057,195.88,True,-0.0071
1380,goal_14,approach,exito,1057,195.88,True,-0.0071
1381,goal_14,approach,exito,1057,195.88,True,-0.0071
1382,goal_14,approach,exito,1057,195.88,True,-0.0071
1383,goal_14,approach,exito,1057,195.88,True,-0.0071
1384,goal_14,approach,exito,1058,196.04,True,-0.0069
1385,goal_14,approach,exito,1057,195.88,True,-0.0071
1386,goal_14,approach,exito,1057,195.88,True,-0.0071
1387,goal_14,approach,exito,1057,195.88,True,-0.0071
1388,goal_14,approach,exito,1057,195.88,True,-0.0071
1389,goal_14,approach,exito,1057,195.88,True,-0.0071
1390,goal_14,approach,exito,1057,195.88,True,-0.0071
1391,goal_14,approach,exito,1057,195.88,True,-0.0071
1392,goal_14,approach,exito,1057,195.88,True,-0.0071
1393,goal_14,approach,exito,1057,195.88,True,-0.0071
1394,goal_14,approach,exito,1057,195.88,True,-0.0071
1395,goal_14,approach,exito,1057,195.88,True,-0.0071
1396,goal_14,approach,exito,1057,195.88,True,-0.0071
1397,goal_14,approach,exito,1057,195.88,True,-0.0071
1398,goal_14,approach,exito,1057,195.88,True,-0.0071
1399,goal_14,approach,exito,1057,195.88,True,-0.0071
1400,goal_14,approach,exito,1057,195.88,True,-0.0071
1401,goal_15,approach,exito,969,185.6,True,-0.0063
1402,goal_15,approach,exito,969,185.6,True,-0.0063
1403,goal_15,approach,exito,969,185.6,True,-0.0063
1404,goal_15,approach,exito,969,185.6,True,-0.0063
1405,goal_15,approach,exito,969,185.6,True,-0.0063
1406,goal_15,approach,exito,969,185.6,True,-0.0063
1407,goal_15,approach,exito,969,185.6,True,-0.0063
1408,goal_15,approach,exito,969,185.6,True,-0.0063
1409,goal_15,approach,exito,969,185.6,True,-0.0063
1410,goal_15,approach,exito,969,185.6,True,-0.0063
1411,goal_15,approach,exito,969,185.6,True,-0.0063
1412,goal_15,approach,exito,969,185.6,True,-0.0063
1413,goal_15,approach,exito,969,185.6,True,-0.0063
1414,goal_15,approach,exito,969,185.6,True,-0.0063
1415,goal_15,approach,exito,969,185.6,True,-0.0063
1416,goal_15,approach,exito,969,185.6,True,-0.0063
1417,goal_15,approach,exito,969,185.6,True,-0.0063
1418,goal_15,approach,exito,969,185.6,True,-0.0063
1419,goal_15,approach,exito,969,185.6,True,-0.0063
1420,goal_15,approach,exito,969,185.6,True,-0.0063
1421,goal_15,approach,exito,969,185.6,True,-0.0063
1422,goal_15,approach,exito,969,185.6,True,-0.0063
1423,goal_15,approach,exito,969,185.6,True,-0.0063
1424,goal_15,approach,exito,969,185.6,True,-0.0063
1425,goal_15,approach,exito,969,185.6,True,-0.0063
1426,goal_15,approach,exito,969,185.6,True,-0.0063
1427,goal_15,approach,exito,969,185.6,True,-0.0063
1428,goal_15,approach,exito,969,185.6,True,-0.0063
1429,goal_15,approach,exito,969,185.6,True,-0.0063
1430,goal_15,approach,exito,969,185.6,True,-0.0063
1431,goal_15,approach,exito,969,185.6,True,-0.0063
1432,goal_15,approach,exito,969,185.6,True,-0.0063
1433,goal_15,approach,exito,969,185.6,True,-0.0063
1434,goal_15,approach,exito,969,185.6,True,-0.0063
1435,goal_15,approach,exito,969,185.6,True,-0.0063
1436,goal_15,approach,exito,969,185.6,True,-0.0063
1437,goal_15,approach,exito,969,185.6,True,-0.0063
1438,goal_15,approach,exito,969,185.6,True,-0.0063
1439,goal_15,approach,exito,969,185.6,True,-0.0063
1440,goal_15,approach,exito,969,185.6,True,-0.0063
1441,goal_15,approach,exito,969,185.6,True,-0.0063
1442,goal_15,approach,exito,969,185.6,True,-0.0063
1443,goal_15,approach,exito,969,185.6,True,-0.0063
1444,goal_15,approach,exito,969,185.6,True,-0.0063
1445,goal_15,approach,exito,969,185.6,True,-0.0063
1446,goal_15,approach,exito,969,185.6,True,-0.0063
1447,goal_15,approach,exito,969,185.6,True,-0.0063
1448,goal_15,approach,exito,969,185.6,True,-0.0063
1449,goal_15,approach,exito,969,185.6,True,-0.0063
1450,goal_15,approach,exito,969,185.6,True,-0.0063
1451,goal_15,approach,exito,969,185.6,True,-0.0063
1452,goal_15,approach,exito,969,185.6,True,-0.0063
1453,goal_15,approach,exito,969,185.6,True,-0.0063
1454,goal_15,approach,exito,969,185.6,True,-0.0063
1455,goal_15,approach,exito,969,185.6,True,-0.0063
1456,goal_15,approach,exito,969,185.6,True,-0.0063
1457,goal_15,approach,exito,969,185.6,True,-0.0063
1458,goal_15,approach,exito,969,185.6,True,-0.0063
1459,goal_15,approach,exito,969,185.6,True,-0.0063
1460,goal_15,approach,exito,969,185.6,True,-0.0063
1461,goal_15,approach,exito,969,185.6,True,-0.0063
1462,goal_15,approach,exito,969,185.59,True,-0.0063
1463,goal_15,approach,exito,969,185.6,True,-0.0063
1464,goal_15,approach,exito,969,185.6,True,-0.0063
1465,goal_15,approach,exito,969,185.6,True,-0.0063
1466,goal_15,approach,exito,969,185.59,True,-0.0063
1467,goal_15,approach,exito,969,185.6,True,-0.0063
1468,goal_15,approach,exito,969,185.6,True,-0.0063
1469,goal_15,approach,exito,969,185.6,True,-0.0063
1470,goal_15,approach,exito,969,185.6,True,-0.0063
1471,goal_15,approach,exito,969,185.6,True,-0.0063
1472,goal_15,approach,exito,969,185.59,True,-0.0063
1473,goal_15,approach,exito,969,185.6,True,-0.0063
1474,goal_15,approach,exito,969,185.6,True,-0.0063
1475,goal_15,approach,exito,969,185.6,True,-0.0063
1476,goal_15,approach,exito,969,185.6,True,-0.0063
1477,goal_15,approach,exito,969,185.6,True,-0.0063
1478,goal_15,approach,exito,969,185.6,True,-0.0063
1479,goal_15,approach,exito,969,185.6,True,-0.0063
1480,goal_15,approach,exito,969,185.6,True,-0.0063
1481,goal_15,approach,exito,969,185.6,True,-0.0063
1482,goal_15,approach,exito,969,185.6,True,-0.0063
1483,goal_15,approach,exito,969,185.6,True,-0.0063
1484,goal_15,approach,exito,969,185.6,True,-0.0063
1485,goal_15,approach,exito,969,185.6,True,-0.0063
1486,goal_15,approach,exito,969,185.6,True,-0.0063
1487,goal_15,approach,exito,969,185.6,True,-0.0063
1488,goal_15,approach,exito,969,185.6,True,-0.0063
1489,goal_15,approach,exito,969,185.6,True,-0.0063
1490,goal_15,approach,exito,969,185.6,True,-0.0063
1491,goal_15,approach,exito,969,185.6,True,-0.0063
1492,goal_15,approach,exito,969,185.6,True,-0.0063
1493,goal_15,approach,exito,969,185.6,True,-0.0063
1494,goal_15,approach,exito,969,185.6,True,-0.0063
1495,goal_15,approach,exito,969,185.6,True,-0.0063
1496,goal_15,approach,exito,969,185.6,True,-0.0063
1497,goal_15,approach,exito,969,185.6,True,-0.0063
1498,goal_15,approach,exito,969,185.6,True,-0.0063
1499,goal_15,approach,exito,969,185.6,True,-0.0063
1500,goal_15,approach,exito,969,185.6,True,-0.0063
1501,goal_16,approach,exito,845,167.76,True,-0.2706
1502,goal_16,approach,exito,845,167.72,True,-0.2701
1503,goal_16,approach,exito,845,167.72,True,-0.2701
1504,goal_16,approach,exito,845,167.75,True,-0.2709
1505,goal_16,approach,exito,845,167.73,True,-0.2701
1506,goal_16,approach,exito,845,167.73,True,-0.2701
1507,goal_16,approach,exito,845,167.72,True,-0.2702
1508,goal_16,approach,exito,845,167.72,True,-0.2701
1509,goal_16,approach,exito,845,167.73,True,-0.2701
1510,goal_16,approach,exito,845,167.72,True,-0.2702
1511,goal_16,approach,exito,845,167.75,True,-0.2709
1512,goal_16,approach,exito,845,167.75,True,-0.2709
1513,goal_16,approach,exito,845,167.72,True,-0.2701
1514,goal_16,approach,exito,845,167.75,True,-0.2709
1515,goal_16,approach,exito,845,167.73,True,-0.2701
1516,goal_16,approach,exito,845,167.72,True,-0.2702
1517,goal_16,approach,exito,845,167.75,True,-0.271
1518,goal_16,approach,exito,845,167.75,True,-0.271
1519,goal_16,approach,exito,845,167.72,True,-0.2701
1520,goal_16,approach,exito,845,167.75,True,-0.2709
1521,goal_16,approach,exito,845,167.75,True,-0.2709
1522,goal_16,approach,exito,845,167.72,True,-0.2702
1523,goal_16,approach,exito,845,167.75,True,-0.271
1524,goal_16,approach,exito,845,167.73,True,-0.2701
1525,goal_16,approach,exito,845,167.72,True,-0.2702
1526,goal_16,approach,exito,845,167.75,True,-0.2709
1527,goal_16,approach,exito,845,167.75,True,-0.2709
1528,goal_16,approach,exito,845,167.72,True,-0.2701
1529,goal_16,approach,exito,845,167.73,True,-0.2701
1530,goal_16,approach,exito,845,167.73,True,-0.2701
1531,goal_16,approach,exito,845,167.72,True,-0.2701
1532,goal_16,approach,exito,845,167.72,True,-0.2702
